File Type,Content Git Url,Publish Url,Publish State,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Integration sandbox/Delete Sandbox IR account.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/integration sandbox/delete sandbox ir account?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Isv relationship.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/isv relationship?branch=main,Published,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Isv relationship/Get isv relationships.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/isv relationship/get isv relationships?branch=main,Published,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Add new user member to role.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/add new user member to role?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Delete user member from role.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/delete user member from role?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Get all available roles.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/get all available roles?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Get billing profile.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/get billing profile?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Get legal business profile.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/get legal business profile?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Get MPN profile.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/get mpn profile?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Get organization profile.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/get organization profile?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Get partner network profile.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/get partner network profile?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Get support profile.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/get support profile?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Get user members by role.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/get user members by role?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Update billing profile.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/update billing profile?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Update legal business profile.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/update legal business profile?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Update organization profile.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/update organization profile?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage account profiles/Update support profile.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage account profiles/update support profile?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing/Get a collection of invoices.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing/get a collection of invoices?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing/Get a customer's service costs line items.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing/get a customer's service costs line items?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing/Get a customer's service costs summary.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing/get a customer's service costs summary?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing/Get a customer's utilization records for Azure.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing/get a customer's utilization records for azure?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing/Get invoice billed commercial consumption line items.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing/get invoice billed commercial consumption line items?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing/Get invoice by ID.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing/get invoice by id?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing/Get invoice estimate links.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing/get invoice estimate links?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing/Get invoice line items.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing/get invoice line items?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing/Get invoice receipt statement.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing/get invoice receipt statement?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing/Get invoice statement.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing/get invoice statement?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing/Get invoice summaries.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing/get invoice summaries?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing/Get invoices summary.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing/get invoices summary?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage billing/Get prices for Microsoft Azure Partner Shared Services.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage billing/get prices for microsoft azure partner shared services?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Add verified domain.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/add verified domain?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Check domain availability.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/check domain availability?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Create agreement.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/create agreement?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Create Customer.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/create customer?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Create Customer Qualifications.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/create customer qualifications?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Create Directory Role.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/create directory role?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Create self serve policy.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/create self serve policy?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Created customer user.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/created customer user?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Delete Customer.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/delete customer?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Delete Customer From Tip Account.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/delete customer from tip account?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Delete Directory Role.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/delete directory role?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Delete partner customer relationship.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/delete partner customer relationship?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Delete Policies.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/delete policies?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Delete self serve policy.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/delete self serve policy?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get agreements.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get agreements?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Artifacts.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get artifacts?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Customer Billing Profile.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get customer billing profile?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get customer by customer ID.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get customer by customer id?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Customer By UserId.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get customer by userid?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Customer Company Profile.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get customer company profile?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get customer GCC validations.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get customer gcc validations?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get customer office service incidents.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get customer office service incidents?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Customer Qualification.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get customer qualification?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Customer Qualifications.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get customer qualifications?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Customers.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get customers?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get direct signed Microsoft customer agreement status.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get direct signed microsoft customer agreement status?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Directory Role By RoleId.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get directory role by roleid?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Directory Roles by CustomerId.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get directory roles by customerid?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Directory Roles By CustomerId and UserId.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get directory roles by customerid and userid?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Entitlements.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get entitlements?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get GCC validations.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get gcc validations?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Licenses.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get licenses?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get managed services.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get managed services?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get partner relationships.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get partner relationships?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get partner relationships by customer ID.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get partner relationships by customer id?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Policies.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get policies?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Policy by Id.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get policy by id?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get relationship request link.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get relationship request link?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get self serve policies.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get self serve policies?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get self serve policy by id.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get self serve policy by id?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get Subscribed Skus.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get subscribed skus?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Get users for a customer.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/get users for a customer?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/License Updates.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/license updates?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Update Customer.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/update customer?branch=main,Unpublished,
Content,https://github.com/MicrosoftDocs/partner-center-rest/blob/main/docs-ref-autogen/partner-center/Manage Customer Accounts/Update Customer Billing Profile.yml,https://review.docs.microsoft.com/en-us/rest/api/partner-center/manage customer accounts/update customer billing profile?branch=main,Unpublished,
