File Type,Content Git Url,Published Url
Content,structured/2020/biztalk/OperationalData/GetBatches.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getbatches?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/GetBatches.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getbatches?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/GetBatchStatus.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getbatchstatus?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/GetBatchStatus.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getbatchstatus?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/GetInstances.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getinstances?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/GetInstances.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getinstances?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/GetInterchangeAggregationRecords.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getinterchangeaggregationrecords?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/GetInterchangeAggregationRecords.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getinterchangeaggregationrecords?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/GetInterchangeStatusRecords.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getinterchangestatusrecords?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/GetInterchangeStatusRecords.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getinterchangestatusrecords?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/GetMessages.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getmessages?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/GetMessages.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getmessages?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/GetSubscription.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getsubscription?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/GetSubscription.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/getsubscription?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/GetTrackedMessageEvent.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/gettrackedmessageevent?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/GetTrackedMessageEvent.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/gettrackedmessageevent?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/GetTrackedServiceInstances.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/gettrackedserviceinstances?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/GetTrackedServiceInstances.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/gettrackedserviceinstances?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/GetTransactionSetAggregationReports.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/gettransactionsetaggregationreports?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/GetTransactionSetAggregationReports.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/gettransactionsetaggregationreports?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/GetTransactionSets.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/gettransactionsets?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/GetTransactionSets.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/gettransactionsets?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/ResumeInstance.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/resumeinstance?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/ResumeInstance.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/resumeinstance?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/SuspendInstance.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/suspendinstance?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/SuspendInstance.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/suspendinstance?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/OperationalData/TerminateInstance.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/terminateinstance?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/OperationalData/TerminateInstance.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/operationaldata/terminateinstance?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Orchestrations.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Orchestrations.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Orchestrations/EnlistOrchestration.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/enlistorchestration?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Orchestrations/EnlistOrchestration.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/enlistorchestration?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Orchestrations/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Orchestrations/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Orchestrations/GetOrchestration.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/getorchestration?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Orchestrations/GetOrchestration.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/getorchestration?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Orchestrations/StartOrchestration.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/startorchestration?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Orchestrations/StartOrchestration.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/startorchestration?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Orchestrations/StopOrchestration.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/stoporchestration?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Orchestrations/StopOrchestration.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/stoporchestration?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Orchestrations/UnenlistOrchestration.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/unenlistorchestration?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Orchestrations/UnenlistOrchestration.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/unenlistorchestration?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Orchestrations/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/update?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Orchestrations/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/orchestrations/update?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Parties.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Parties.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Parties/AddPartyAlias.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/addpartyalias?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Parties/AddPartyAlias.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/addpartyalias?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Parties/Create.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/create?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Parties/Create.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/create?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Parties/Delete.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/delete?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Parties/Delete.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/delete?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Parties/DeletePartyAlias.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/deletepartyalias?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Parties/DeletePartyAlias.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/deletepartyalias?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Parties/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Parties/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Parties/GetParty.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/getparty?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Parties/GetParty.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/getparty?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Parties/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/update?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Parties/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/update?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Parties/UpdatePartyAlias.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/updatepartyalias?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Parties/UpdatePartyAlias.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/parties/updatepartyalias?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Pipelines.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/pipelines?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Pipelines.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/pipelines?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Pipelines/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/pipelines/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Pipelines/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/pipelines/get?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Pipelines/GetPipeline.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/pipelines/getpipeline?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Pipelines/GetPipeline.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/pipelines/getpipeline?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Pipelines/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/pipelines/update?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Pipelines/Update.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/pipelines/update?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Policies.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/policies?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Policies.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/policies?view=rest-biztalk-2016&branch=master
Content,structured/2020/biztalk/Policies/AddToApplication.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/policies/addtoapplication?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/Policies/Deploy.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/policies/deploy?view=rest-biztalk-2020&branch=master
Content,structured/2020/biztalk/Policies/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/policies/get?view=rest-biztalk-2020&branch=master
Content,structured/2016/biztalk/Policies/Get.yml,https://review.docs.microsoft.com/en-us/rest/api/biztalk/policies/get?view=rest-biztalk-2016&branch=master
